name,id,shortName,path,displayName,geometry
"ma Nyanga District",vzAUq3IIibH,"ma Nyanga District","/uLFWBf4qXuv/oVMe0ARj15X/vzAUq3IIibH","ma Nyanga District","POLYGON ((32.6512 -18.5484, 32.6494 -18.5225, 32.648 -18.5212, 32.646 -18.523, 32.6445 -18.5245, 32.6432 -18.5259, 32.6445 -18.5282, 32.6413 -18.5281, 32.638 -18.5278, 32.6344 -18.5321, 32.6116 -18.5105, 32.5962 -18.4978, 32.5905 -18.4936, 32.577 -18.4712, 32.602 -18.4449, 32.5825 -18.4185, 32.5776 -18.422, 32.5683 -18.4281, 32.5654 -18.43, 32.5553 -18.4372, 32.5387 -18.4371, 32.5305 -18.437, 32.4991 -18.4368, 32.4921 -18.4362, 32.4862 -18.4058, 32.4825 -18.3863, 32.4517 -18.3975, 32.4459 -18.3995, 32.4419 -18.3791, 32.4406 -18.3732, 32.4096 -18.3847, 32.4246 -18.3364, 32.4538 -18.319, 32.4479 -18.3145, 32.4207 -18.2928, 32.4204 -18.286, 32.4204 -18.2858, 32.4195 -18.281, 32.4166 -18.2753, 32.4164 -18.2751, 32.4129 -18.2723, 32.4101 -18.268, 32.4089 -18.2628, 32.4081 -18.2584, 32.4067 -18.2531, 32.4046 -18.248, 32.4041 -18.2471, 32.403 -18.2454, 32.4018 -18.2408, 32.3985 -18.2359, 32.3962 -18.2327, 32.3934 -18.2302, 32.3914 -18.2279, 32.389 -18.2244, 32.3862 -18.2209, 32.3852 -18.218, 32.3839 -18.2153, 32.3812 -18.2141, 32.3802 -18.209, 32.3822 -18.2062, 32.3836 -18.2028, 32.3845 -18.199, 32.386 -18.197, 32.3869 -18.1959, 32.3911 -18.1932, 32.3947 -18.192, 32.3979 -18.1897, 32.4005 -18.1881, 32.4005 -18.1881, 32.406 -18.1825, 32.4105 -18.1802, 32.4137 -18.1774, 32.4168 -18.1763, 32.4198 -18.1751, 32.4219 -18.1729, 32.4246 -18.1702, 32.426 -18.1688, 32.4309 -18.1642, 32.4331 -18.1621, 32.4354 -18.1586, 32.4413 -18.1559, 32.4455 -18.1551, 32.448 -18.1531, 32.452 -18.1521, 32.4581 -18.1518, 32.4582 -18.1518, 32.4634 -18.1471, 32.4651 -18.1437, 32.4678 -18.1396, 32.4705 -18.1363, 32.4724 -18.1338, 32.4739 -18.1311, 32.476 -18.1291, 32.4765 -18.1264, 32.4784 -18.1223, 32.4785 -18.1221, 32.4789 -18.1217, 32.4813 -18.1198, 32.4838 -18.1151, 32.4868 -18.1084, 32.4908 -18.1063, 32.4931 -18.1035, 32.4961 -18.1017, 32.4997 -18.1006, 32.5027 -18.0996, 32.5067 -18.0986, 32.5097 -18.0969, 32.5123 -18.0949, 32.5153 -18.0941, 32.5229 -18.0903, 32.5243 -18.0878, 32.5269 -18.0858, 32.5305 -18.0832, 32.5344 -18.0816, 32.5363 -18.0783, 32.5387 -18.0759, 32.5422 -18.0741, 32.5465 -18.0717, 32.5505 -18.067, 32.5528 -18.0639, 32.5543 -18.0593, 32.5575 -18.056, 32.5575 -18.0559, 32.5577 -18.0509, 32.56 -18.0476, 32.5633 -18.0454, 32.564 -18.0412, 32.5637 -18.0372, 32.5651 -18.0329, 32.5671 -18.028, 32.5696 -18.026, 32.5713 -18.0232, 32.5732 -18.0205, 32.5744 -18.0179, 32.5722 -18.0156, 32.5709 -18.0121, 32.5732 -18.0082, 32.5737 -18.0051, 32.5741 -18.003, 32.5747 -18.0002, 32.575 -17.9979, 32.5756 -17.9947, 32.5757 -17.9943, 32.5774 -17.9909, 32.5801 -17.9829, 32.5832 -17.9817, 32.5856 -17.9777, 32.5853 -17.9765, 32.5852 -17.9722, 32.586 -17.9668, 32.5862 -17.9665, 32.5879 -17.9639, 32.5912 -17.9625, 32.5945 -17.9617, 32.599 -17.9581, 32.6024 -17.9542, 32.6048 -17.9525, 32.6054 -17.9489, 32.6044 -17.9452, 32.6036 -17.9423, 32.6006 -17.9345, 32.5999 -17.9309, 32.5995 -17.9277, 32.5955 -17.9197, 32.5959 -17.9159, 32.5986 -17.9121, 32.5984 -17.9084, 32.5966 -17.9054, 32.5968 -17.9018, 32.5963 -17.8983, 32.5957 -17.8948, 32.5953 -17.8908, 32.5935 -17.8871, 32.5931 -17.8842, 32.594 -17.8815, 32.5908 -17.8747, 32.5899 -17.8703, 32.5893 -17.8666, 32.586 -17.864, 32.583 -17.8626, 32.5805 -17.8596, 32.5763 -17.8513, 32.5733 -17.8457, 32.5716 -17.8423, 32.5701 -17.8389, 32.5684 -17.8357, 32.5672 -17.833, 32.5655 -17.8294, 32.5641 -17.8252, 32.5667 -17.8225, 32.5688 -17.8203, 32.5675 -17.8184, 32.5645 -17.8178, 32.5646 -17.8143, 32.5646 -17.8113, 32.5613 -17.8104, 32.5584 -17.8083, 32.5583 -17.8079, 32.5581 -17.8051, 32.5595 -17.8024, 32.5583 -17.7993, 32.5557 -17.7966, 32.5528 -17.7956, 32.5506 -17.7919, 32.5485 -17.788, 32.5484 -17.7841, 32.5488 -17.7793, 32.5504 -17.7732, 32.5528 -17.7697, 32.5533 -17.7658, 32.5517 -17.7619, 32.5533 -17.7583, 32.5541 -17.7544, 32.5519 -17.7514, 32.5489 -17.7495, 32.5452 -17.7478, 32.5431 -17.7459, 32.5385 -17.7392, 32.5386 -17.7355, 32.5402 -17.7317, 32.5411 -17.7266, 32.5398 -17.722, 32.5404 -17.7183, 32.5437 -17.7109, 32.5471 -17.7052, 32.5491 -17.7016, 32.5491 -17.6971, 32.5468 -17.6939, 32.5447 -17.6896, 32.5442 -17.6854, 32.5434 -17.6816, 32.543 -17.678, 32.5423 -17.6745, 32.5412 -17.6709, 32.5407 -17.667, 32.5404 -17.6634, 32.5396 -17.6533, 32.5394 -17.6492, 32.5404 -17.6465, 32.5442 -17.6455, 32.5485 -17.6446, 32.5523 -17.6434, 32.556 -17.6409, 32.5573 -17.6405, 32.5601 -17.6398, 32.5632 -17.639, 32.5738 -17.635, 32.5773 -17.6325, 32.5776 -17.6322, 32.5784 -17.6276, 32.58 -17.6244, 32.5805 -17.6208, 32.5805 -17.6172, 32.5806 -17.6138, 32.5796 -17.6099, 32.5796 -17.606, 32.5804 -17.6025, 32.5805 -17.6019, 32.5807 -17.6006, 32.5807 -17.5988, 32.5808 -17.5964, 32.5816 -17.5925, 32.5842 -17.5881, 32.5883 -17.5868, 32.5919 -17.5804, 32.5938 -17.5755, 32.598 -17.5739, 32.6026 -17.5723, 32.6038 -17.5683, 32.6065 -17.566, 32.6104 -17.5644, 32.6121 -17.5612, 32.6159 -17.5631, 32.6215 -17.5657, 32.6262 -17.5697, 32.6308 -17.5596, 32.6353 -17.5581, 32.6392 -17.5525, 32.6403 -17.5485, 32.642 -17.5443, 32.6437 -17.5395, 32.6445 -17.5299, 32.6453 -17.5262, 32.6448 -17.5167, 32.6432 -17.5098, 32.6393 -17.5023, 32.6393 -17.4986, 32.6454 -17.4944, 32.6498 -17.4907, 32.6548 -17.4896, 32.6598 -17.487, 32.6637 -17.4848, 32.6676 -17.4838, 32.6743 -17.481, 32.683 -17.4784, 32.7045 -17.4752, 32.7133 -17.4719, 32.7238 -17.4625, 32.7272 -17.4616, 32.7313 -17.4598, 32.7339 -17.4575, 32.7348 -17.4543, 32.735 -17.4506, 32.7327 -17.4432, 32.733 -17.4388, 32.7331 -17.4345, 32.7325 -17.4307, 32.7341 -17.426, 32.7381 -17.4194, 32.7406 -17.4155, 32.7443 -17.4096, 32.7456 -17.4066, 32.7505 -17.3982, 32.752 -17.3951, 32.7535 -17.3922, 32.7556 -17.3858, 32.7575 -17.3799, 32.7587 -17.3774, 32.759 -17.3756, 32.7604 -17.3711, 32.7633 -17.3687, 32.7646 -17.3657, 32.768 -17.3611, 32.7705 -17.3553, 32.7784 -17.3474, 32.7815 -17.345, 32.7847 -17.3419, 32.7889 -17.3385, 32.7909 -17.3368, 32.7932 -17.3348, 32.7974 -17.3352, 32.8018 -17.3346, 32.8077 -17.3288, 32.8134 -17.3271, 32.8178 -17.3235, 32.8207 -17.3203, 32.8257 -17.3169, 32.8324 -17.3172, 32.8383 -17.3173, 32.8411 -17.3172, 32.8437 -17.3162, 32.8456 -17.3148, 32.8477 -17.3132, 32.8489 -17.3118, 32.8491 -17.3115, 32.8508 -17.3089, 32.8521 -17.3059, 32.8542 -17.3019, 32.8544 -17.3012, 32.8552 -17.2971, 32.8554 -17.2927, 32.8578 -17.2902, 32.8597 -17.2875, 32.8623 -17.2855, 32.8645 -17.2835, 32.8711 -17.2789, 32.8767 -17.2787, 32.8808 -17.2781, 32.8849 -17.2761, 32.8904 -17.2766, 32.8942 -17.2762, 32.8987 -17.2752, 32.9049 -17.276, 32.9055 -17.276, 32.9069 -17.2762, 32.9115 -17.2752, 32.9142 -17.2735, 32.9166 -17.2709, 32.92 -17.2696, 32.9223 -17.2658, 32.9244 -17.2636, 32.9287 -17.2624, 32.9332 -17.2625, 32.9418 -17.2614, 32.9457 -17.2618, 32.9489 -17.2617, 32.9523 -17.2606, 32.9567 -17.2601, 32.9622 -17.2595, 32.9672 -17.2577, 32.9702 -17.2562, 32.9717 -17.2555, 32.977 -17.2533, 32.9827 -17.2511, 32.9877 -17.2481, 32.9911 -17.2466, 32.9942 -17.2457, 32.9981 -17.2966, 32.9988 -17.3041, 33.0025 -17.3079, 33.053 -17.3426, 33.0514 -17.3455, 33.0488 -17.3477, 33.0464 -17.3494, 33.0435 -17.351, 33.0397 -17.353, 33.0368 -17.3559, 33.0292 -17.3629, 33.0281 -17.3669, 33.0256 -17.3711, 33.0207 -17.3767, 33.0202 -17.3811, 33.0169 -17.3847, 33.0164 -17.3883, 33.0156 -17.3911, 33.0126 -17.3934, 33.0091 -17.3942, 33.0057 -17.3957, 33.0058 -17.3986, 33.008 -17.4052, 33.0087 -17.4094, 33.0098 -17.4129, 33.0108 -17.4165, 33.0098 -17.4195, 33.0085 -17.4225, 33.0091 -17.4262, 33.0041 -17.435, 33.0015 -17.4374, 32.9998 -17.44, 33.0001 -17.444, 33.0015 -17.4512, 32.9979 -17.4517, 32.9949 -17.4505, 32.9922 -17.452, 32.9857 -17.4599, 32.9833 -17.4645, 32.9809 -17.468, 32.9783 -17.4715, 32.9755 -17.4753, 32.9711 -17.4762, 32.9681 -17.4765, 32.9662 -17.4794, 32.9648 -17.4825, 32.964 -17.4882, 32.9637 -17.4943, 32.9643 -17.4996, 32.9654 -17.5025, 32.967 -17.5125, 32.9674 -17.5168, 32.9698 -17.5234, 32.9725 -17.5284, 32.9747 -17.5325, 32.9776 -17.5369, 32.9807 -17.5416, 32.9821 -17.545, 32.9827 -17.5511, 32.9823 -17.5542, 32.9853 -17.5577, 32.9896 -17.56, 32.9947 -17.5653, 32.9986 -17.5666, 33.0015 -17.5656, 33.0056 -17.5639, 33.0093 -17.5661, 33.0135 -17.5672, 33.0179 -17.568, 33.0213 -17.5702, 33.0245 -17.5727, 33.0286 -17.5755, 33.0332 -17.5799, 33.0377 -17.5837, 33.0407 -17.587, 33.0414 -17.5904, 33.0443 -17.5959, 33.0479 -17.598, 33.0516 -17.6031, 33.0469 -17.6055, 33.0464 -17.6092, 33.0461 -17.6123, 33.045 -17.6156, 33.0443 -17.6219, 33.0437 -17.6251, 33.0448 -17.629, 33.046 -17.6329, 33.0426 -17.6352, 33.0377 -17.6392, 33.0336 -17.6453, 33.031 -17.647, 33.0316 -17.6511, 33.0313 -17.656, 33.0258 -17.6606, 33.0223 -17.6611, 33.0212 -17.6681, 33.023 -17.6717, 33.0186 -17.6767, 33.0222 -17.6803, 33.0232 -17.6831, 33.0199 -17.6837, 33.0171 -17.685, 33.0165 -17.6892, 33.0167 -17.6938, 33.016 -17.6968, 33.0173 -17.7013, 33.0169 -17.7081, 33.0221 -17.7094, 33.0255 -17.713, 33.0267 -17.7161, 33.0274 -17.7198, 33.022 -17.7224, 33.0196 -17.7209, 33.0171 -17.7189, 33.0147 -17.7173, 33.0114 -17.7166, 33.0106 -17.7228, 33.0104 -17.7263, 33.0073 -17.7295, 33.0076 -17.7324, 33.0088 -17.7354, 33.0059 -17.7394, 33.0069 -17.7428, 33.0113 -17.7447, 33.0153 -17.7444, 33.0162 -17.7471, 33.0167 -17.7505, 33.0208 -17.7501, 33.0245 -17.7485, 33.0274 -17.7452, 33.0292 -17.7485, 33.0288 -17.7522, 33.03 -17.757, 33.0268 -17.7592, 33.0235 -17.7589, 33.0202 -17.7601, 33.0175 -17.7654, 33.019 -17.7687, 33.0193 -17.772, 33.0195 -17.7755, 33.0225 -17.7773, 33.0203 -17.7829, 33.0164 -17.7844, 33.0131 -17.7837, 33.0143 -17.787, 33.0137 -17.7909, 33.0147 -17.7959, 33.0178 -17.8004, 33.0154 -17.8034, 33.0125 -17.8036, 33.0104 -17.8002, 33.0083 -17.7974, 33.0055 -17.7967, 33.0037 -17.8011, 32.9995 -17.8013, 32.9942 -17.7987, 32.9902 -17.7969, 32.9872 -17.7946, 32.984 -17.7952, 32.9823 -17.7983, 32.9793 -17.799, 32.9765 -17.7985, 32.9741 -17.7972, 32.9723 -17.7999, 32.971 -17.8031, 32.9679 -17.8047, 32.9655 -17.8078, 32.9629 -17.8099, 32.9611 -17.8121, 32.9623 -17.8148, 32.9619 -17.8201, 32.9631 -17.8242, 32.9646 -17.828, 32.966 -17.8315, 32.9671 -17.835, 32.9677 -17.8418, 32.9653 -17.8439, 32.9625 -17.8451, 32.9642 -17.8492, 32.9636 -17.8581, 32.9616 -17.8606, 32.9617 -17.8655, 32.9601 -17.8709, 32.9552 -17.8732, 32.9519 -17.8785, 32.9524 -17.8819, 32.9522 -17.8857, 32.95 -17.8878, 32.9522 -17.8902, 32.9527 -17.8946, 32.9493 -17.8973, 32.9535 -17.8968, 32.955 -17.901, 32.9545 -17.9042, 32.954 -17.9075, 32.9547 -17.9103, 32.9578 -17.911, 32.9625 -17.9108, 32.9665 -17.9112, 32.9695 -17.9109, 32.972 -17.9096, 32.9743 -17.9083, 32.9774 -17.9078, 32.979 -17.9096, 32.9813 -17.9131, 32.9828 -17.9161, 32.9773 -17.9165, 32.9743 -17.9165, 32.9728 -17.9211, 32.9722 -17.9252, 32.9749 -17.9306, 32.973 -17.9327, 32.9746 -17.9365, 32.9726 -17.9388, 32.9731 -17.9421, 32.9715 -17.9481, 32.969 -17.9511, 32.9689 -17.9549, 32.9679 -17.9612, 32.9656 -17.9627, 32.9625 -17.962, 32.9599 -17.9606, 32.9574 -17.9593, 32.9542 -17.9589, 32.9511 -17.9603, 32.9493 -17.9631, 32.9458 -17.9679, 32.9465 -17.9707, 32.946 -17.9732, 32.9442 -17.9784, 32.9422 -17.9793, 32.9396 -17.981, 32.9377 -17.9829, 32.9394 -17.9848, 32.9433 -17.9863, 32.9453 -17.9898, 32.9487 -17.9893, 32.9517 -17.9897, 32.954 -17.9934, 32.9553 -17.9956, 32.9558 -17.9977, 32.9547 -18.0003, 32.952 -18.0021, 32.9494 -18.0032, 32.9467 -18.0046, 32.943 -18.008, 32.9407 -18.0101, 32.9382 -18.0127, 32.9381 -18.0157, 32.9403 -18.0164, 32.9414 -18.019, 32.94 -18.0215, 32.9368 -18.0232, 32.9367 -18.0255, 32.9366 -18.0294, 32.9391 -18.0307, 32.942 -18.0289, 32.9446 -18.026, 32.949 -18.0252, 32.9505 -18.0276, 32.949 -18.0322, 32.9482 -18.0346, 32.948 -18.0375, 32.9524 -18.0412, 32.9546 -18.0451, 32.9578 -18.0468, 32.9589 -18.05, 32.9548 -18.0516, 32.9529 -18.0522, 32.9519 -18.0494, 32.9482 -18.0505, 32.9499 -18.0531, 32.9526 -18.0576, 32.9545 -18.0597, 32.9571 -18.0617, 32.9557 -18.0642, 32.9552 -18.0672, 32.9575 -18.0685, 32.9595 -18.068, 32.9609 -18.0713, 32.9611 -18.0736, 32.9628 -18.0764, 32.9629 -18.0801, 32.9595 -18.0823, 32.9628 -18.0847, 32.9651 -18.0868, 32.9672 -18.0868, 32.9694 -18.0875, 32.9711 -18.0898, 32.9701 -18.0923, 32.9678 -18.0934, 32.969 -18.0958, 32.9698 -18.0986, 32.9713 -18.1005, 32.9718 -18.1036, 32.9715 -18.1056, 32.9747 -18.109, 32.9769 -18.1105, 32.9793 -18.1101, 32.9817 -18.1105, 32.9811 -18.1135, 32.9788 -18.1147, 32.9765 -18.1145, 32.9768 -18.1167, 32.9769 -18.1209, 32.9776 -18.1247, 32.9759 -18.1273, 32.9749 -18.1299, 32.973 -18.13, 32.9722 -18.1329, 32.975 -18.1364, 32.9752 -18.139, 32.9778 -18.1407, 32.9816 -18.143, 32.9805 -18.1453, 32.9802 -18.1494, 32.982 -18.1524, 32.9854 -18.1556, 32.991 -18.1562, 32.995 -18.1572, 32.9974 -18.1557, 32.9988 -18.1568, 32.999 -18.1585, 32.9976 -18.161, 33.0015 -18.165, 33.0021 -18.168, 33.0037 -18.1703, 33.0053 -18.1716, 33.0087 -18.1734, 33.0102 -18.177, 33.0104 -18.1805, 33.0107 -18.1839, 33.0107 -18.1873, 33.0092 -18.1951, 33.0091 -18.1951, 32.9892 -18.195, 32.9894 -18.2349, 32.9776 -18.2313, 32.9642 -18.2487, 32.9628 -18.2523, 32.9737 -18.2567, 32.9758 -18.2634, 32.9722 -18.2767, 32.9666 -18.2826, 32.9541 -18.2969, 32.9494 -18.3049, 32.9422 -18.3297, 32.9246 -18.3355, 32.904 -18.3032, 32.8809 -18.3114, 32.8925 -18.3321, 32.8942 -18.3342, 32.8955 -18.3365, 32.897 -18.3388, 32.9028 -18.3521, 32.9053 -18.3562, 32.9066 -18.3588, 32.9074 -18.3617, 32.9114 -18.3727, 32.8639 -18.3931, 32.8404 -18.403, 32.8268 -18.4087, 32.8111 -18.4152, 32.8132 -18.4301, 32.8152 -18.4467, 32.8163 -18.4565, 32.8128 -18.4694, 32.8081 -18.486, 32.8056 -18.4945, 32.8056 -18.4974, 32.8007 -18.5108, 32.7999 -18.5105, 32.7656 -18.4993, 32.7506 -18.4954, 32.7473 -18.4981, 32.7448 -18.5003, 32.7317 -18.5333, 32.7299 -18.538, 32.7077 -18.5723, 32.7046 -18.5767, 32.697 -18.5743, 32.696 -18.563, 32.6898 -18.5657, 32.6798 -18.57, 32.6725 -18.5627, 32.659 -18.5481, 32.6512 -18.5484))"
"ma Nyanga District Hospital",MZykUUn5dYo,"Nyanga District Hospital","/uLFWBf4qXuv/oVMe0ARj15X/vzAUq3IIibH/MZykUUn5dYo","ma Nyanga District Hospital","POINT (32.7575 -18.2283)"
"ma Nyanguai Clinic",zAtYR7ZYUZ5,"Nyanguai Clinic","/uLFWBf4qXuv/oVMe0ARj15X/vzAUq3IIibH/zAtYR7ZYUZ5","ma Nyanguai Clinic",
"ma Nyangui Clinic",taXTBOfQPrt,"Nyangui Clinic","/uLFWBf4qXuv/oVMe0ARj15X/vzAUq3IIibH/taXTBOfQPrt","ma Nyangui Clinic","POINT (32.7854 -18.0206)"
"ma Nyanyadzi Rural Hospital",GtuPUhZTkij,"Nyanyadzi Rural Hospital","/uLFWBf4qXuv/oVMe0ARj15X/QOar4hKGx3q/GtuPUhZTkij","ma Nyanyadzi Rural Hospital","POINT (32.4219 -19.7869)"
"ma Nyarumvurwe Rural Health Centre",i955VY3NXvb,"Nyarumvurwe Rural Health Centre","/uLFWBf4qXuv/oVMe0ARj15X/vzAUq3IIibH/i955VY3NXvb","ma Nyarumvurwe Rural Health Centre","POINT (32.6575 -18.2235)"
"ma Nyashanu Mission Clinic",eUpO3WR3BKX,"Nyashanu Mission Clinic","/uLFWBf4qXuv/oVMe0ARj15X/CnQOclK5jxk/eUpO3WR3BKX","ma Nyashanu Mission Clinic",
"ma Nyatate Clinic",hYY8iQw9VjP,"Nyatate Clinic","/uLFWBf4qXuv/oVMe0ARj15X/vzAUq3IIibH/hYY8iQw9VjP","ma Nyatate Clinic","POINT (32.672 -18.018)"
"ma Nyautare Rural Health Centre",sSKlpVkDqJK,"Nyautare Rural Health Centre","/uLFWBf4qXuv/oVMe0ARj15X/vzAUq3IIibH/sSKlpVkDqJK","ma Nyautare Rural Health Centre",
"ma Nyazura Clinic",M63d8AhC8z9,"ma Nyazura Clinic","/uLFWBf4qXuv/oVMe0ARj15X/fLwQsGfy909/M63d8AhC8z9","ma Nyazura Clinic",
"ma Nyazura Mission Clinic",Hgy0mKJsd6k,"ma Nyazura Mission Clinic","/uLFWBf4qXuv/oVMe0ARj15X/fLwQsGfy909/Hgy0mKJsd6k","ma Nyazura Mission Clinic",
"ma Nyunga Clinic",ABH9FxABdpN,"Nyunga Clinic","/uLFWBf4qXuv/oVMe0ARj15X/qysbx02YLKI/ABH9FxABdpN","ma Nyunga Clinic",
"ma Nzvenga Clinic",LrvqVkxFVsI,"Nzvenga Clinic","/uLFWBf4qXuv/oVMe0ARj15X/lzeRGBr1iiU/LrvqVkxFVsI","ma Nzvenga Clinic","POINT (32.3713 -19.3509)"
"ma Odzi Clinic",eFmKu8tm7j9,"Odzi  Clinic","/uLFWBf4qXuv/oVMe0ARj15X/lzeRGBr1iiU/eFmKu8tm7j9","ma Odzi Clinic",
"ma Old Mutare Mission Hospital",Eej6PK0ibK9,"Old Mutare Mission Hospital","/uLFWBf4qXuv/oVMe0ARj15X/D1Olw1SkFTH/Eej6PK0ibK9","ma Old Mutare Mission Hospital","POINT (32.588 -18.9075)"
"ma Paidamoyo Rural Health Centre",GSO7OZtivM0,"Paidamoyo Rural Health Centre","/uLFWBf4qXuv/oVMe0ARj15X/qysbx02YLKI/GSO7OZtivM0","ma Paidamoyo Rural Health Centre","POINT (32.8058 -20.1106)"
"ma Premier Central Clinic",RcSUy8MhT4H,"Premier Central Clinic","/uLFWBf4qXuv/oVMe0ARj15X/D1Olw1SkFTH/RcSUy8MhT4H","ma Premier Central Clinic",
"ma Rambanepasi Clinic",cDMh15Lx49d,"Rambanepasi Clinic","/uLFWBf4qXuv/oVMe0ARj15X/CnQOclK5jxk/cDMh15Lx49d","ma Rambanepasi Clinic",
"ma Ratelshoek Clinic",vkZIaoGo7gn,"Ratelshoek Clinic","/uLFWBf4qXuv/oVMe0ARj15X/qysbx02YLKI/vkZIaoGo7gn","ma Ratelshoek Clinic","POINT (32.8061 -20.2464)"
"ma Redwing Clinic",yGoo44PvDXg,"Redwing Clinic","/uLFWBf4qXuv/oVMe0ARj15X/D1Olw1SkFTH/yGoo44PvDXg","ma Redwing Clinic",
"ma Regina Coeli Mission Hospital",GS1T53HSfL7,"Regina Coeli Mission Hospital","/uLFWBf4qXuv/oVMe0ARj15X/vzAUq3IIibH/GS1T53HSfL7","ma Regina Coeli Mission Hospital","POINT (32.885 -17.8689)"
"ma Rimbi Clinic",wRKMZ42iW4k,"Rimbi Clinic","/uLFWBf4qXuv/oVMe0ARj15X/qysbx02YLKI/wRKMZ42iW4k","ma Rimbi Clinic","POINT (32.3931 -20.5475)"
"ma Ringanayi Clinic",fKZgpZN6GBl,"ma Ringanayi Clinic","/uLFWBf4qXuv/oVMe0ARj15X/fLwQsGfy909/fKZgpZN6GBl","ma Ringanayi Clinic",
"ma Roscommon Clinic",PxvvQMGB0kx,"Roscommon Clinic","/uLFWBf4qXuv/oVMe0ARj15X/QOar4hKGx3q/PxvvQMGB0kx","ma Roscommon Clinic","POINT (32.8106 -20.0217)"
"ma Rowa Clinic",XZzgzuU96aH,"Rowa Clinic","/uLFWBf4qXuv/oVMe0ARj15X/lzeRGBr1iiU/XZzgzuU96aH","ma Rowa Clinic","POINT (32.6244 -19.1686)"
"ma Ruchera Rural Health Centre",xlfJsY2oi9P,"Ruchera Rural Health Centre","/uLFWBf4qXuv/oVMe0ARj15X/vzAUq3IIibH/xlfJsY2oi9P","ma Ruchera Rural Health Centre","POINT (32.554 -18.1188)"
"ma Rukweza Clinic",rnPGEznV0Bb,"ma Rukweza Clinic","/uLFWBf4qXuv/oVMe0ARj15X/fLwQsGfy909/rnPGEznV0Bb","ma Rukweza Clinic",
"ma Rupinda Rural Health Centre",ZEKFKqDov1x,"Rupinda Rural Health Centre","/uLFWBf4qXuv/oVMe0ARj15X/D1Olw1SkFTH/ZEKFKqDov1x","ma Rupinda Rural Health Centre","POINT (32.8566 -18.6378)"
"ma Rusape District Hospital",DC7Rz9IEw9Q,"ma Rusape District Hospital","/uLFWBf4qXuv/oVMe0ARj15X/fLwQsGfy909/DC7Rz9IEw9Q","ma Rusape District Hospital",
"ma Rusape ZRP Clinic",PzFSuCtPXpX,"ma Rusape ZRP Clinic","/uLFWBf4qXuv/oVMe0ARj15X/fLwQsGfy909/PzFSuCtPXpX","ma Rusape ZRP Clinic",
"ma Rusitu Mission Hospital",w1KvMDHi7cA,"Rusitu Mission Hospital","/uLFWBf4qXuv/oVMe0ARj15X/QOar4hKGx3q/w1KvMDHi7cA","ma Rusitu Mission Hospital",
"ma Sabvure Clinic",fngPvM0fNNI,"Sabvure Clinic","/uLFWBf4qXuv/oVMe0ARj15X/vzAUq3IIibH/fngPvM0fNNI","ma Sabvure Clinic",
"ma Sachisuko Clinic",PVqBMEITGZG,"Sachisuko Clinic","/uLFWBf4qXuv/oVMe0ARj15X/D1Olw1SkFTH/PVqBMEITGZG","ma Sachisuko Clinic","POINT (33.0021 -18.3898)"
"ma Sadziwa Clinic",n5tQj1nHrSp,"Sadziwa Clinic","/uLFWBf4qXuv/oVMe0ARj15X/D1Olw1SkFTH/n5tQj1nHrSp","ma Sadziwa Clinic","POINT (32.5583 -18.5006)"
"ma Sagambe Clinic",stQ9t1Klkv0,"Sagambe Clinic","/uLFWBf4qXuv/oVMe0ARj15X/D1Olw1SkFTH/stQ9t1Klkv0","ma Sagambe Clinic","POINT (33.0029 -18.3248)"
"ma Sahumani Clinic",rC42Q9ltl0P,"Sahumani Clinic","/uLFWBf4qXuv/oVMe0ARj15X/D1Olw1SkFTH/rC42Q9ltl0P","ma Sahumani Clinic","POINT (32.8203 -18.5557)"
"ma Sakubva Clinic",fmgu6etdyLq,"Sakubva Clinic","/uLFWBf4qXuv/oVMe0ARj15X/xlZvpL7ym66/fmgu6etdyLq","ma Sakubva Clinic",
"ma Sakubva District Hospital",bvHAxX0E4E3,"Sakubva District Hospital","/uLFWBf4qXuv/oVMe0ARj15X/lzeRGBr1iiU/bvHAxX0E4E3","ma Sakubva District Hospital","POINT (32.6516 -18.9894)"
"ma Sakubva Health Centre",hz6M0qg1e2n,"Sakubva Health Centre","/uLFWBf4qXuv/oVMe0ARj15X/xlZvpL7ym66/hz6M0qg1e2n","ma Sakubva Health Centre",
"ma Sakupwanya Clinic",WYa9kpJoGlO,"Sakupwanya Clinic","/uLFWBf4qXuv/oVMe0ARj15X/D1Olw1SkFTH/WYa9kpJoGlO","ma Sakupwanya Clinic","POINT (32.6556 -18.6075)"
"ma Samanga Clinic",wV5yUxxZ6tB,"Samanga Clinic","/uLFWBf4qXuv/oVMe0ARj15X/D1Olw1SkFTH/wV5yUxxZ6tB","ma Samanga Clinic","POINT (32.7553 -18.5337)"
"ma Samaringa Clinic",SamIzZkG4Sg,"Samaringa Clinic","/uLFWBf4qXuv/oVMe0ARj15X/D1Olw1SkFTH/SamIzZkG4Sg","ma Samaringa Clinic","POINT (32.7843 -18.6231)"
"ma Sangano Clinic",xqxQzc5uJQ5,"ma Sangano Clinic","/uLFWBf4qXuv/oVMe0ARj15X/fLwQsGfy909/xqxQzc5uJQ5","ma Sangano Clinic",
"ma Saziya clinic",NP1B0YRUFme,"ma Saziya clinic","/uLFWBf4qXuv/oVMe0ARj15X/QOar4hKGx3q/NP1B0YRUFme","ma Saziya clinic",
